id_observacion,fecha,semana,id_area,rol_observador_id,rol_observado_id,tarea_id,tipo_observacion,estado,riesgo_id,is_control_critico,control_critico_id
OBS_000711,1/14/2025,10,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_005,OPG,OPG+,,FALSE,
OBS_000712,1/14/2025,10,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_021,OPG,OPG-,,FALSE,
OBS_000713,1/14/2025,10,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_001,OPG,OPG+,,FALSE,
OBS_000717,1/14/2025,10,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_012,OPG,OPG+,,FALSE,
OBS_000718,1/14/2025,10,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_017,OPG,OPG-,,FALSE,
OBS_000719,1/14/2025,10,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_008,OPG,OPG+,,FALSE,
OBS_000720,1/14/2025,10,STM,STM_ROL_04,STM_ROL_04,STM_TA_004,OPG,OPG+,,FALSE,
OBS_000721,1/14/2025,10,STM,STM_ROL_01,STM_ROL_01,STM_TA_018,OPG,OPG+,,FALSE,
OBS_000722,1/14/2025,10,TME,TME_ROL_02,TME_ROL_02,TME_TA_010,OPG,OPG+,,FALSE,
OBS_000723,1/14/2025,10,TME,TME_ROL_05,TME_ROL_05,TME_TA_004,OPG,OPG+,,FALSE,
OBS_000724,1/14/2025,10,TME,TME_ROL_08,TME_ROL_08,TME_TA_011,OPG,OPG+,,FALSE,
OBS_000729,1/15/2025,10,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_011,OPG,OPG+,,FALSE,
OBS_000730,1/15/2025,10,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_001,OPG,OPG+,,FALSE,
OBS_000731,1/15/2025,10,CHP,CHP_ROL_04,CHP_ROL_04,CHP_TA_014,OPG,OPG+,,FALSE,
OBS_001080,1/15/2025,10,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_015,OCC,OCC+,R03,TRUE,R03CC04
OBS_001086,1/15/2025,10,CHP,CHP_ROL_05,CHP_ROL_08,CHP_TA_013,OCC,OCC-,R02,TRUE,R02CC01
OBS_000725,1/15/2025,10,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_004,OPG,OPG+,,FALSE,
OBS_000726,1/15/2025,10,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_007,OPG,OPG+,,FALSE,
OBS_000727,1/15/2025,10,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_011,OPG,OPG+,,FALSE,
OBS_000728,1/15/2025,10,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_019,OPG,OPG+,,FALSE,
OBS_000732,1/15/2025,10,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_011,OPG,OPG+,,FALSE,
OBS_000733,1/15/2025,10,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_015,OPG,OPG+,,FALSE,
OBS_001081,1/15/2025,10,PLC,PLC_ROL_08,PLC_ROL_03,PLC_TA_017,OCC,OCC+,R03,TRUE,R03CP02
OBS_000734,1/15/2025,10,STM,STM_ROL_08,STM_ROL_08,STM_TA_018,OPG,OPG-,,FALSE,
OBS_000735,1/15/2025,10,STM,STM_ROL_02,STM_ROL_02,STM_TA_009,OPG,OPG+,,FALSE,
OBS_000736,1/15/2025,10,TME,TME_ROL_04,TME_ROL_04,TME_TA_009,OPG,OPG+,,FALSE,
OBS_000741,1/16/2025,10,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_008,OPG,OPG+,,FALSE,
OBS_000742,1/16/2025,10,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_005,OPG,OPG+,,FALSE,
OBS_001085,1/16/2025,10,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_016,OCC,OCC-,R03,TRUE,R03CP02
OBS_000737,1/16/2025,10,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_003,OPG,OPG+,,FALSE,
OBS_000738,1/16/2025,10,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_019,OPG,OPG+,,FALSE,
OBS_000739,1/16/2025,10,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_002,OPG,OPG+,,FALSE,
OBS_000740,1/16/2025,10,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_021,OPG,OPG+,,FALSE,
OBS_000743,1/16/2025,10,PLC,PLC_ROL_02,PLC_ROL_02,PLC_TA_013,OPG,OPG+,,FALSE,
OBS_000744,1/16/2025,10,PLC,PLC_ROL_01,PLC_ROL_01,PLC_TA_008,OPG,OPG+,,FALSE,
OBS_000745,1/16/2025,10,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_006,OPG,OPG+,,FALSE,
OBS_000746,1/16/2025,10,STM,STM_ROL_08,STM_ROL_08,STM_TA_006,OPG,OPG+,,FALSE,
OBS_001078,1/16/2025,10,STM,STM_ROL_01,STM_ROL_05,STM_TA_016,OCC,OCC+,R03,TRUE,R03CP04
OBS_000747,1/16/2025,10,TME,TME_ROL_03,TME_ROL_03,TME_TA_016,OPG,OPG+,,FALSE,
OBS_000748,1/16/2025,10,TME,TME_ROL_01,TME_ROL_01,TME_TA_008,OPG,OPG+,,FALSE,
OBS_000749,1/16/2025,10,TME,TME_ROL_04,TME_ROL_04,TME_TA_003,OPG,OPG+,,FALSE,
OBS_000752,1/17/2025,10,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_002,OPG,OPG+,,FALSE,
OBS_000753,1/17/2025,10,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_004,OPG,OPG+,,FALSE,
OBS_000750,1/17/2025,10,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_022,OPG,OPG+,,FALSE,
OBS_000751,1/17/2025,10,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_013,OPG,OPG+,,FALSE,
OBS_000754,1/17/2025,10,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_009,OPG,OPG+,,FALSE,
OBS_000755,1/17/2025,10,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_019,OPG,OPG+,,FALSE,
OBS_000756,1/17/2025,10,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_013,OPG,OPG+,,FALSE,
OBS_000757,1/17/2025,10,STM,STM_ROL_02,STM_ROL_02,STM_TA_017,OPG,OPG+,,FALSE,
OBS_000758,1/17/2025,10,STM,STM_ROL_04,STM_ROL_04,STM_TA_017,OPG,OPG+,,FALSE,
OBS_001090,1/17/2025,10,STM,STM_ROL_06,STM_ROL_01,STM_TA_001,OCC,OCC+,R02,TRUE,R02CC06
OBS_000759,1/17/2025,10,TME,TME_ROL_08,TME_ROL_08,TME_TA_016,OPG,OPG+,,FALSE,
OBS_000760,1/17/2025,10,TME,TME_ROL_01,TME_ROL_01,TME_TA_005,OPG,OPG+,,FALSE,
OBS_000763,1/18/2025,10,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_008,OPG,OPG+,,FALSE,
OBS_000764,1/18/2025,10,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_004,OPG,OPG+,,FALSE,
OBS_001084,1/18/2025,10,CHP,CHP_ROL_03,CHP_ROL_08,CHP_TA_013,OCC,OCC-,R03,TRUE,R03CC02
OBS_001087,1/18/2025,10,CHP,CHP_ROL_02,CHP_ROL_09,CHP_TA_012,OCC,OCC+,R02,TRUE,R02CC02
OBS_000761,1/18/2025,10,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_017,OPG,OPG+,,FALSE,
OBS_000762,1/18/2025,10,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_005,OPG,OPG+,,FALSE,
OBS_001092,1/18/2025,10,MRA,MRA_ROL_02,MRA_ROL_01,MRA_TA_020,OCC,OCC+,R01,TRUE,R01CC01
OBS_000765,1/18/2025,10,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_007,OPG,OPG+,,FALSE,
OBS_000766,1/18/2025,10,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_014,OPG,OPG-,,FALSE,
OBS_001093,1/18/2025,10,PLC,PLC_ROL_12,PLC_ROL_02,PLC_TA_003,OCC,OCC+,R01,TRUE,R01CC04
OBS_000767,1/18/2025,10,STM,STM_ROL_03,STM_ROL_03,STM_TA_019,OPG,OPG+,,FALSE,
OBS_000768,1/18/2025,10,TME,TME_ROL_01,TME_ROL_01,TME_TA_005,OPG,OPG-,,FALSE,
OBS_000772,1/19/2025,10,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_006,OPG,OPG+,,FALSE,
OBS_000773,1/19/2025,10,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_020,OPG,OPG-,,FALSE,
OBS_000769,1/19/2025,10,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_017,OPG,OPG+,,FALSE,
OBS_000770,1/19/2025,10,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_022,OPG,OPG+,,FALSE,
OBS_000771,1/19/2025,10,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_007,OPG,OPG+,,FALSE,
OBS_001082,1/19/2025,10,MRA,MRA_ROL_03,MRA_ROL_08,MRA_TA_014,OCC,OCC-,R03,TRUE,R03CC05
OBS_001089,1/19/2025,10,MRA,MRA_ROL_08,MRA_ROL_04,MRA_TA_022,OCC,OCC+,R02,TRUE,R02CM01
OBS_001091,1/19/2025,10,MRA,MRA_ROL_08,MRA_ROL_06,MRA_TA_008,OCC,OCC+,R01,TRUE,R01CC04
OBS_000774,1/19/2025,10,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_017,OPG,OPG+,,FALSE,
OBS_000775,1/19/2025,10,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_011,OPG,OPG+,,FALSE,
OBS_000776,1/19/2025,10,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_019,OPG,OPG-,,FALSE,
OBS_000777,1/19/2025,10,STM,STM_ROL_07,STM_ROL_07,STM_TA_005,OPG,OPG-,,FALSE,
OBS_000778,1/19/2025,10,STM,STM_ROL_04,STM_ROL_04,STM_TA_017,OPG,OPG+,,FALSE,
OBS_000779,1/19/2025,10,TME,TME_ROL_07,TME_ROL_07,TME_TA_005,OPG,OPG+,,FALSE,
OBS_000780,1/19/2025,10,TME,TME_ROL_03,TME_ROL_03,TME_TA_016,OPG,OPG+,,FALSE,
OBS_000781,1/19/2025,10,TME,TME_ROL_01,TME_ROL_01,TME_TA_004,OPG,OPG-,,FALSE,
OBS_001083,1/19/2025,10,TME,TME_ROL_04,TME_ROL_06,TME_TA_002,OCC,OCC+,R03,TRUE,R03CC06
OBS_001088,1/19/2025,10,TME,TME_ROL_06,TME_ROL_05,TME_TA_009,OCC,OCC-,R02,TRUE,R02CP03
OBS_000786,1/20/2025,11,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_012,OPG,OPG+,,FALSE,
OBS_000787,1/20/2025,11,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_014,OPG,OPG-,,FALSE,
OBS_001097,1/20/2025,11,CHP,CHP_ROL_08,CHP_ROL_02,CHP_TA_016,OCC,OCC-,R02,TRUE,R02CC06
OBS_000782,1/20/2025,11,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_020,OPG,OPG+,,FALSE,
OBS_000783,1/20/2025,11,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_022,OPG,OPG+,,FALSE,
OBS_000784,1/20/2025,11,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_012,OPG,OPG+,,FALSE,
OBS_000785,1/20/2025,11,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_008,OPG,OPG+,,FALSE,
OBS_001100,1/20/2025,11,MRA,MRA_ROL_01,MRA_ROL_08,MRA_TA_005,OCC,OCC-,R02,TRUE,R02CM03
OBS_000788,1/20/2025,11,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_003,OPG,OPG+,,FALSE,
OBS_000789,1/20/2025,11,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_014,OPG,OPG+,,FALSE,
OBS_001108,1/20/2025,11,PLC,PLC_ROL_03,PLC_ROL_01,PLC_TA_007,OCC,OCC+,R03,TRUE,R03CP01
OBS_001109,1/20/2025,11,PLC,PLC_ROL_07,PLC_ROL_02,PLC_TA_018,OCC,OCC+,R03,TRUE,R03CM04
OBS_000790,1/20/2025,11,STM,STM_ROL_01,STM_ROL_01,STM_TA_019,OPG,OPG+,,FALSE,
OBS_001105,1/20/2025,11,STM,STM_ROL_06,STM_ROL_06,STM_TA_003,OCC,OCC-,R01,TRUE,R01CC03
OBS_000791,1/20/2025,11,TME,TME_ROL_01,TME_ROL_01,TME_TA_013,OPG,OPG+,,FALSE,
OBS_000792,1/20/2025,11,TME,TME_ROL_06,TME_ROL_06,TME_TA_014,OPG,OPG+,,FALSE,
OBS_000793,1/20/2025,11,TME,TME_ROL_03,TME_ROL_03,TME_TA_014,OPG,OPG+,,FALSE,
OBS_000797,1/21/2025,11,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_006,OPG,OPG+,,FALSE,
OBS_000798,1/21/2025,11,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_016,OPG,OPG+,,FALSE,
OBS_000799,1/21/2025,11,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_019,OPG,OPG+,,FALSE,
OBS_000794,1/21/2025,11,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_018,OPG,OPG+,,FALSE,
OBS_000795,1/21/2025,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_020,OPG,OPG+,,FALSE,
OBS_000796,1/21/2025,11,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_007,OPG,OPG+,,FALSE,
OBS_000800,1/21/2025,11,PLC,PLC_ROL_07,PLC_ROL_07,PLC_TA_005,OPG,OPG+,,FALSE,
OBS_000801,1/21/2025,11,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_004,OPG,OPG+,,FALSE,
OBS_000802,1/21/2025,11,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_006,OPG,OPG-,,FALSE,
OBS_000803,1/21/2025,11,STM,STM_ROL_07,STM_ROL_07,STM_TA_011,OPG,OPG+,,FALSE,
OBS_000804,1/21/2025,11,STM,STM_ROL_01,STM_ROL_01,STM_TA_006,OPG,OPG+,,FALSE,
OBS_000805,1/21/2025,11,STM,STM_ROL_01,STM_ROL_01,STM_TA_003,OPG,OPG+,,FALSE,
OBS_000806,1/21/2025,11,TME,TME_ROL_07,TME_ROL_07,TME_TA_003,OPG,OPG-,,FALSE,
OBS_000807,1/21/2025,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_012,OPG,OPG-,,FALSE,
OBS_001098,1/21/2025,11,TME,TME_ROL_02,TME_ROL_03,TME_TA_014,OCC,OCC+,R02,TRUE,R02CM04
OBS_001099,1/21/2025,11,TME,TME_ROL_05,TME_ROL_02,TME_TA_002,OCC,OCC+,R02,TRUE,R02CM03
OBS_000810,1/22/2025,11,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_015,OPG,OPG-,,FALSE,
OBS_001096,1/22/2025,11,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_011,OCC,OCC+,R02,TRUE,R02CC02
OBS_000808,1/22/2025,11,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_013,OPG,OPG+,,FALSE,
OBS_000809,1/22/2025,11,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_020,OPG,OPG-,,FALSE,
OBS_000811,1/22/2025,11,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_010,OPG,OPG+,,FALSE,
OBS_000812,1/22/2025,11,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_017,OPG,OPG+,,FALSE,
OBS_000813,1/22/2025,11,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_006,OPG,OPG+,,FALSE,
OBS_000814,1/22/2025,11,STM,STM_ROL_04,STM_ROL_04,STM_TA_001,OPG,OPG+,,FALSE,
OBS_000815,1/22/2025,11,STM,STM_ROL_02,STM_ROL_02,STM_TA_009,OPG,OPG+,,FALSE,
OBS_000816,1/22/2025,11,TME,TME_ROL_07,TME_ROL_07,TME_TA_013,OPG,OPG+,,FALSE,
OBS_000817,1/22/2025,11,TME,TME_ROL_01,TME_ROL_01,TME_TA_003,OPG,OPG+,,FALSE,
OBS_001095,1/22/2025,11,TME,TME_ROL_05,TME_ROL_07,TME_TA_011,OCC,OCC-,R02,TRUE,R02CM03
OBS_000822,1/23/2025,11,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_009,OPG,OPG+,,FALSE,
OBS_000823,1/23/2025,11,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_004,OPG,OPG+,,FALSE,
OBS_000824,1/23/2025,11,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_010,OPG,OPG+,,FALSE,
OBS_000818,1/23/2025,11,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_018,OPG,OPG+,,FALSE,
OBS_000819,1/23/2025,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_012,OPG,OPG+,,FALSE,
OBS_000820,1/23/2025,11,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_008,OPG,OPG+,,FALSE,
OBS_000821,1/23/2025,11,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_015,OPG,OPG+,,FALSE,
OBS_000825,1/23/2025,11,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_009,OPG,OPG+,,FALSE,
OBS_000826,1/23/2025,11,STM,STM_ROL_05,STM_ROL_05,STM_TA_015,OPG,OPG+,,FALSE,
OBS_000827,1/23/2025,11,STM,STM_ROL_08,STM_ROL_08,STM_TA_008,OPG,OPG+,,FALSE,
OBS_000828,1/23/2025,11,STM,STM_ROL_08,STM_ROL_08,STM_TA_015,OPG,OPG+,,FALSE,
OBS_001107,1/23/2025,11,STM,STM_ROL_02,STM_ROL_06,STM_TA_016,OCC,OCC+,R03,TRUE,R03CM01
OBS_000829,1/23/2025,11,TME,TME_ROL_08,TME_ROL_08,TME_TA_004,OPG,OPG+,,FALSE,
OBS_001102,1/23/2025,11,TME,TME_ROL_08,TME_ROL_07,TME_TA_013,OCC,OCC+,R01,TRUE,R01CM04
OBS_000833,1/24/2025,11,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_011,OPG,OPG-,,FALSE,
OBS_000830,1/24/2025,11,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_022,OPG,OPG+,,FALSE,
OBS_000831,1/24/2025,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_014,OPG,OPG+,,FALSE,
OBS_000832,1/24/2025,11,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_009,OPG,OPG+,,FALSE,
OBS_000834,1/24/2025,11,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_011,OPG,OPG+,,FALSE,
OBS_000835,1/24/2025,11,STM,STM_ROL_05,STM_ROL_05,STM_TA_006,OPG,OPG+,,FALSE,
OBS_000836,1/24/2025,11,STM,STM_ROL_04,STM_ROL_04,STM_TA_016,OPG,OPG+,,FALSE,
OBS_000837,1/24/2025,11,STM,STM_ROL_04,STM_ROL_04,STM_TA_008,OPG,OPG+,,FALSE,
OBS_000838,1/24/2025,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_007,OPG,OPG+,,FALSE,
OBS_000843,1/25/2025,11,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_019,OPG,OPG+,,FALSE,
OBS_000844,1/25/2025,11,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_006,OPG,OPG+,,FALSE,
OBS_000839,1/25/2025,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_005,OPG,OPG+,,FALSE,
OBS_000840,1/25/2025,11,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_003,OPG,OPG+,,FALSE,
OBS_000841,1/25/2025,11,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_020,OPG,OPG-,,FALSE,
OBS_000842,1/25/2025,11,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_016,OPG,OPG+,,FALSE,
OBS_000845,1/25/2025,11,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_013,OPG,OPG+,,FALSE,
OBS_000846,1/25/2025,11,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_005,OPG,OPG-,,FALSE,
OBS_000847,1/25/2025,11,PLC,PLC_ROL_07,PLC_ROL_07,PLC_TA_016,OPG,OPG+,,FALSE,
OBS_000848,1/25/2025,11,STM,STM_ROL_06,STM_ROL_06,STM_TA_013,OPG,OPG+,,FALSE,
OBS_001101,1/25/2025,11,STM,STM_ROL_05,STM_ROL_03,STM_TA_011,OCC,OCC-,R02,TRUE,R02CM01
OBS_001104,1/25/2025,11,STM,STM_ROL_06,STM_ROL_05,STM_TA_013,OCC,OCC+,R01,TRUE,R01CP06
OBS_000849,1/25/2025,11,TME,TME_ROL_08,TME_ROL_08,TME_TA_004,OPG,OPG+,,FALSE,
OBS_000853,1/26/2025,11,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_018,OPG,OPG+,,FALSE,
OBS_000854,1/26/2025,11,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_016,OPG,OPG+,,FALSE,
OBS_001106,1/26/2025,11,CHP,CHP_ROL_03,CHP_ROL_09,CHP_TA_002,OCC,OCC-,R01,TRUE,R01CP01
OBS_000850,1/26/2025,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_001,OPG,OPG-,,FALSE,
OBS_000851,1/26/2025,11,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_013,OPG,OPG+,,FALSE,
OBS_000852,1/26/2025,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_012,OPG,OPG+,,FALSE,
OBS_000855,1/26/2025,11,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_006,OPG,OPG+,,FALSE,
OBS_000856,1/26/2025,11,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_014,OPG,OPG+,,FALSE,
OBS_000857,1/26/2025,11,STM,STM_ROL_06,STM_ROL_06,STM_TA_013,OPG,OPG+,,FALSE,
OBS_000858,1/26/2025,11,STM,STM_ROL_03,STM_ROL_03,STM_TA_019,OPG,OPG-,,FALSE,
OBS_001103,1/26/2025,11,STM,STM_ROL_04,STM_ROL_01,STM_TA_013,OCC,OCC-,R01,TRUE,R01CC03
OBS_000859,1/26/2025,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_004,OPG,OPG+,,FALSE,
OBS_000860,1/26/2025,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_014,OPG,OPG+,,FALSE,
OBS_000861,1/26/2025,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_005,OPG,OPG+,,FALSE,
OBS_001094,1/26/2025,11,TME,TME_ROL_02,TME_ROL_03,TME_TA_009,OCC,OCC+,R02,TRUE,R02CC06
OBS_000866,1/27/2025,12,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_007,OPG,OPG+,,FALSE,
OBS_001111,1/27/2025,12,CHP,CHP_ROL_02,CHP_ROL_04,CHP_TA_017,OCC,OCC-,R02,TRUE,R02CM01
OBS_000862,1/27/2025,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_016,OPG,OPG+,,FALSE,
OBS_000863,1/27/2025,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_014,OPG,OPG+,,FALSE,
OBS_000864,1/27/2025,12,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_016,OPG,OPG+,,FALSE,
OBS_000865,1/27/2025,12,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_013,OPG,OPG-,,FALSE,
OBS_001113,1/27/2025,12,MRA,MRA_ROL_08,MRA_ROL_01,MRA_TA_008,OCC,OCC+,R02,TRUE,R02CC01
OBS_001121,1/27/2025,12,MRA,MRA_ROL_07,MRA_ROL_08,MRA_TA_005,OCC,OCC-,R01,TRUE,R01CP04
OBS_000867,1/27/2025,12,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_004,OPG,OPG+,,FALSE,
OBS_000868,1/27/2025,12,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_009,OPG,OPG+,,FALSE,
OBS_000869,1/27/2025,12,STM,STM_ROL_05,STM_ROL_05,STM_TA_012,OPG,OPG-,,FALSE,
OBS_000870,1/27/2025,12,STM,STM_ROL_02,STM_ROL_02,STM_TA_012,OPG,OPG+,,FALSE,
OBS_000871,1/27/2025,12,STM,STM_ROL_04,STM_ROL_04,STM_TA_019,OPG,OPG+,,FALSE,
OBS_000872,1/27/2025,12,TME,TME_ROL_03,TME_ROL_03,TME_TA_010,OPG,OPG+,,FALSE,
OBS_000873,1/27/2025,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_015,OPG,OPG+,,FALSE,
OBS_000874,1/27/2025,12,TME,TME_ROL_07,TME_ROL_07,TME_TA_010,OPG,OPG+,,FALSE,
OBS_000877,1/28/2025,12,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_003,OPG,OPG-,,FALSE,
OBS_000878,1/28/2025,12,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_008,OPG,OPG+,,FALSE,
OBS_000879,1/28/2025,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_009,OPG,OPG+,,FALSE,
OBS_000875,1/28/2025,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_021,OPG,OPG+,,FALSE,
OBS_000876,1/28/2025,12,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_014,OPG,OPG+,,FALSE,
OBS_001122,1/28/2025,12,MRA,MRA_ROL_07,MRA_ROL_04,MRA_TA_006,OCC,OCC+,R01,TRUE,R01CM03
OBS_000880,1/28/2025,12,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_015,OPG,OPG+,,FALSE,
OBS_000881,1/28/2025,12,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_019,OPG,OPG+,,FALSE,
OBS_000882,1/28/2025,12,STM,STM_ROL_07,STM_ROL_07,STM_TA_006,OPG,OPG+,,FALSE,
OBS_000883,1/28/2025,12,STM,STM_ROL_01,STM_ROL_01,STM_TA_005,OPG,OPG+,,FALSE,
OBS_000884,1/28/2025,12,TME,TME_ROL_05,TME_ROL_05,TME_TA_003,OPG,OPG+,,FALSE,
OBS_000885,1/28/2025,12,TME,TME_ROL_07,TME_ROL_07,TME_TA_004,OPG,OPG-,,FALSE,
OBS_000886,1/28/2025,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_002,OPG,OPG-,,FALSE,
OBS_000890,1/29/2025,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_015,OPG,OPG+,,FALSE,
OBS_000891,1/29/2025,12,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_017,OPG,OPG+,,FALSE,
OBS_000892,1/29/2025,12,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_002,OPG,OPG+,,FALSE,
OBS_000887,1/29/2025,12,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_004,OPG,OPG+,,FALSE,
OBS_000888,1/29/2025,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_003,OPG,OPG+,,FALSE,
OBS_000889,1/29/2025,12,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_010,OPG,OPG+,,FALSE,
OBS_001117,1/29/2025,12,MRA,MRA_ROL_06,MRA_ROL_04,MRA_TA_002,OCC,OCC+,R02,TRUE,R02CC05
